WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ViewContent,ViewAccess,Privacy,OverallRating
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,97,0,13482,0,0,1831,0,13482,12970,0.0034179,0,0.475052854,0,0,0.064517266,0,0.475052854,0.45701198,0,0,1,0,0,662.0427496,4,15.38297462,1547.018432,50000,662.0427496,50000,526.9664564,662.0427496,50000,54874.35514,2,4.133333333,3.016666667,3.133333333,3.75
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,13329,622,2823,541,1653,0,175,4476,9237,0.469661734,0.021916843,0.099471459,0.01906272,0.058245243,0,0.006166314,0.157716702,0.325475687,0,1,0,0,0,20.30314041,7,0.234022452,68.73499105,20.30314041,49.80842236,109.6049637,50000,49.80842236,76.42856387,55069.22496,2,0.733333333,0.766666667,0.433333333,1
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,0,0,2986,0,0,6816,0,2986,16397,0,0,0.113973816,0,0,0.260162602,0,0.113973816,0.625863583,0,0,1,0,0,18796.62078,3,50000,50000,50000,18796.62078,50000,322.5662893,18796.62078,50000,56249.41729,2,3.8,2.633333333,4.1,3.716666667
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,5886,52,20094,0,0,0,0,20094,15119,0.143034191,0.001263639,0.488299191,0,0,0,0,0.488299191,0.367402979,0,1,0,0,0,25.33147294,4,1001.5,56.07395216,25.33147294,134.3562245,50000,50000,134.3562245,50000,52285.82502,1,3.14,3.76,3.4,3.7
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,23787,0,0,762,68,0,0,68,0,0.966283463,0,0,0.030954219,0.002762319,0,0,0.002762319,0,1,0,0,0,0,13.49865965,3,0,13.49865965,50000,50000,48.16853208,50000,48.16853208,50000,50000,0,-0.98,0.2,0.58,-1
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,29850,8701,0,0,0,0,0,0,1269,0.749623305,0.218508287,0,0,0,0,0,0,0.031868408,0,1,0,0,0,10.31870306,3,8.885980606,10.31985535,10.31870306,50000,50000,50000,50000,50000,54078.9526,0,-4.08,2.18,-1.84,-3
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,12967,0,2527,366,1185,0,35,3712,9119,0.494942555,0,0.096454063,0.013969999,0.045230734,0,0.001335929,0.141684797,0.34806672,0,0,1,0,0,52.40142701,6,0.234022452,72.89428102,50000,52.40142701,127.3690001,50000,52.40142701,160.8949936,56397.85408,2,-0.68,1.18,0.32,-0.18
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,21529,0,311,3450,929,0,0,1240,13601,0.540657961,0,0.007810146,0.086639879,0.023329985,0,0,0.031140131,0.341562029,1,0,0,0,0,21.27050431,5,2.285871327,21.27050431,50000,39.323041,10.64898488,50000,10.64898488,50000,55364.85923,2,0.62,1.7,-1.26,-0.02
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,6586,0,6710,0,274,65,0,6984,14745,0.232064834,0,0.236434109,0,0.009654686,0.002290345,0,0.246088795,0.519556025,0,0,1,0,0,508.1430192,5,34.38318512,727.4728581,50000,508.1430192,888.378723,616.7934796,508.1430192,50000,55030.98661,2,3.225,2.85,3.575,3.325
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,0,0,0,0,1589,6260,71,1589,20460,0,0,0,0,0.055990134,0.220577872,0.002501762,0.055990134,0.720930233,0,0,0,1,0,82.65388875,4,12.54902554,50000,50000,50000,104.2536656,161.691881,104.2536656,82.65388875,55219.04115,2,4.38,1.72,2.4,3.16
4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,3776,10384,14160,10560,9360,0.110798122,0.304694836,0.415492958,0.309859155,0.274647887,13510,0,2239,589,6,0,0,2245,17736,0.396420188,0,0.065698357,0.017282864,0.000176056,0,0,0.065874413,0.520422535,1,0,0,0,0,326.916021,4,64.25656272,326.916021,50000,368.1485558,334.6711832,50000,334.6711832,50000,54622.24017,2,2.466666667,1.1,2.566666667,1.833333333
1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,6798,7260,14058,3834,0,0.379946345,0.405767941,0.785714286,0.214285714,0,16464,1428,0,0,0,0,0,0,0,0.920187793,0.079812207,0,0,0,0,0,0,0,0,1,0,0,0,22.27623368,2,7.709561348,22.64339826,22.27623368,50000,50000,50000,50000,50000,50000,0,-3.6,-0.64,3.12,-3.22
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,34856,0,0,2860,0,0,2983,0,2560,0.805751404,0,0,0.06611341,0,0,0.068956749,0,0.059178437,1,0,0,0,0,13.5074248,4,5.827409267,13.5074248,50000,50000,50000,50000,50000,18.04164082,56709.21152,1,1.525,2.15,-1.425,0.4
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,23108,0,2394,0,0,0,0,2394,697,0.882018398,0,0.091377533,0,0,0,0,0.091377533,0.026604069,0,0,1,0,0,7.57824838,3,10.73494376,37.09309318,50000,7.57824838,50000,50000,7.57824838,50000,57195.03645,1,-0.65,0.025,-1.925,-1
1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,6798,7260,14058,3834,0,0.379946345,0.405767941,0.785714286,0.214285714,0,7291,0,10350,0,0,0,251,10350,0,0.407500559,0,0.578470825,0,0,0,0.014028616,0.578470825,0,0,0,1,0,0,16.58008722,3,4.180874825,32.86732526,50000,16.58008722,50000,50000,16.58008722,25.00054797,50000,0,1.966666667,1.483333333,1.266666667,1.883333333
4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,3776,10384,14160,10560,9360,0.110798122,0.304694836,0.415492958,0.309859155,0.274647887,28265,0,0,3399,0,0,2416,0,0,0.829372066,0,0,0.099735915,0,0,0.070892019,0,0,0,0,0,1,0,9.637628916,3,3.839454889,12.58499559,50000,50000,50000,50000,50000,9.637628916,50000,0,1.28,0.64,-2.24,1.18
4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,3776,10384,14160,10560,9360,0.110798122,0.304694836,0.415492958,0.309859155,0.274647887,16477,10765,0,6838,0,0,0,0,0,0.483480047,0.315874413,0,0.20064554,0,0,0,0,0,0,1,0,0,0,13.85148976,3,2.513761044,17.07868286,13.85148976,50000,50000,50000,50000,50000,50000,0,-0.175,0.45,-0.95,-1.15
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,9150,0,12557,0,4121,0,0,16678,371,0.349249971,0,0.479293103,0,0.15729608,0,0,0.636589183,0.014160846,0,0,1,0,0,8.329487676,4,1.688093781,35.38796292,50000,8.329487676,18.27604627,50000,8.329487676,50000,57109.07743,0,2.675,1.325,1.35,2
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,14589,0,6967,0,3973,0,77,10940,17653,0.33724774,0,0.161053191,0,0.09184216,0,0.001779976,0.252895351,0.408076932,1,0,0,0,0,53.24163721,5,1001.5,53.24163721,50000,75.80986845,84.45199792,50000,75.80986845,75.45893056,54872.64566,1,1.5,3,1.1,1.833333333
1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,6901,5628,12529,10659,10659,0.203888085,0.166277661,0.370165746,0.314917127,0.314917127,15319,0,5164,201,0,0,0,5164,13163,0.452595503,0,0.152568913,0.005938488,0,0,0,0.152568913,0.388897096,1,0,0,0,0,555.1929926,4,162.8226471,555.1929926,50000,3218.134059,50000,50000,3218.134059,50000,56772.64135,2,3.4,1.96,3.38,3.32
1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,6901,13668,20569,17499,17499,0.124192416,0.245973329,0.370165746,0.314917127,0.314917127,18979,1085,4478,1298,15822,0,1763,20300,14314,0.328703303,0.018791458,0.077555898,0.022480472,0.274026221,0,0.030533955,0.35158212,0.247908693,0,1,0,0,0,20.33410855,7,0.234022452,60.86026971,20.33410855,48.89106629,24.11678466,50000,24.11678466,43.37688858,53123.5005,2,-0.34,0.06,-2.82,-1.28
1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,6901,13668,20569,17499,17499,0.124192416,0.245973329,0.370165746,0.314917127,0.314917127,42844,0,9669,3603,0,0,0,9669,1623,0.742028785,0,0.167460469,0.062401496,0,0,0,0.167460469,0.02810925,0,0,1,0,0,6.987871177,4,10.73494376,36.17099964,50000,6.987871177,50000,50000,6.987871177,50000,50913.34737,1,-1.475,3.425,-0.8,-0.625
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,23647,0,0,152,0,0,818,0,0,0.960596336,0,0,0.006174595,0,0,0.033229069,0,0,1,0,0,0,0,11.00994274,3,3.839454889,11.00994274,50000,50000,50000,50000,50000,26.87718355,50000,0,0.375,-0.825,-0.65,0.125
1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,6798,7260,14058,3834,0,0.379946345,0.405767941,0.785714286,0.214285714,0,6398,0,115,106,0,223,0,115,11050,0.357589984,0,0.006427454,0.005924436,0,0.012463671,0,0.006427454,0.617594456,1,0,0,0,0,620.7125473,5,142.2859071,620.7125473,50000,1221.191946,50000,3410.510895,1221.191946,50000,57369.68224,2,2.925,2.875,4.025,2.725
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,11258,4262,0,0,0,0,0,0,9097,0.457326238,0.173132388,0,0,0,0,0,0,0.369541374,0,1,0,0,0,7.462055095,3,26.56128883,15.04091052,7.462055095,50000,50000,50000,50000,50000,53303.42877,1,-0.75,2.416666667,2.7,2
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,8178,0,15873,3079,9117,0,102,24990,6910,0.189047366,0,0.366929425,0.07117594,0.210753832,0,0.002357891,0.577683257,0.159735546,0,0,0,1,0,80.55944872,6,20.79686546,436.091183,50000,115.7968924,86.65433891,50000,86.65433891,80.55944872,53559.46561,2,4.633333333,3.25,1.9,3.616666667
1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,6798,7260,14058,3834,0,0.379946345,0.405767941,0.785714286,0.214285714,0,6483,0,135,33,0,165,0,135,11076,0.362340711,0,0.007545272,0.0018444,0,0.009221999,0,0.007545272,0.619047619,1,0,0,0,0,1043.606959,5,92.70940026,1043.606959,50000,1306.738591,50000,3839.459695,1306.738591,50000,57354.50608,2,2.766666667,0.966666667,3.3,3.433333333
4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,3776,10384,14160,10560,9360,0.110798122,0.304694836,0.415492958,0.309859155,0.274647887,26665,7415,0,0,0,0,0,0,0,0.782423709,0.217576291,0,0,0,0,0,0,0,1,0,0,0,0,10.31870306,2,8.885980606,10.31870306,10.31870306,50000,50000,50000,50000,50000,50000,0,-3.82,1.16,-2.12,-3.46
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,8318,0,14221,0,5231,0,0,19452,610,0.293093728,0,0.501092319,0,0.184319944,0,0,0.685412262,0.02149401,0,0,1,0,0,8.213699049,4,1.688093781,33.80364748,50000,8.213699049,15.56329481,50000,8.213699049,50000,54020.42561,0,2.116666667,0.266666667,0.466666667,1.7
1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,6798,7260,14058,3834,0,0.379946345,0.405767941,0.785714286,0.214285714,0,9716,2263,0,0,0,0,0,0,5913,0.543035994,0.126481109,0,0,0,0,0,0,0.330482897,0,1,0,0,0,11.3385015,3,26.56128883,23.5060981,11.3385015,50000,50000,50000,50000,50000,57450.56785,1,-2.025,0.225,1.975,-0.875
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,9321,0,0,6527,0,0,4561,0,19411,0.234078353,0,0,0.163912607,0,0,0.114540432,0,0.487468609,0,0,0,1,0,99.02899319,4,34.11987686,107.803093,50000,50000,50000,50000,50000,99.02899319,55636.97556,2,0.3,2.533333333,2.016666667,1.5
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,23282,1143,2882,0,0,0,0,2882,1073,0.820366455,0.040274841,0.101550388,0,0,0,0,0.101550388,0.037808316,0,0,1,0,0,4.899393661,4,1.403300293,4.920448373,4.911716004,4.899393661,50000,50000,4.899393661,50000,53580.88408,0,-0.083333333,1.883333333,-0.716666667,0.533333333
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,17744,0,2232,0,0,0,0,2232,8404,0.625229035,0,0.078646934,0,0,0,0,0.078646934,0.296124031,1,0,0,0,0,19.01394209,3,15.0185336,19.01394209,50000,98.96503127,50000,50000,98.96503127,50000,54444.57613,1,1.3,1.78,1.28,1
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,9582,0,0,0,0,0,7285,0,9332,0.36573915,0,0,0,0,0,0.278064048,0,0.356196801,1,0,0,0,0,39.11605782,3,13.61140347,39.11605782,50000,50000,50000,50000,50000,39.38612477,55764.12684,1,1.08,0.94,-0.74,0.44
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,3497,0,18491,0,0,0,20076,18491,1195,0.080838669,0,0.427448623,0,0,0,0.464088398,0.427448623,0.027624309,0,0,0,1,0,1.572990018,4,4.175288677,22.89920111,50000,18.22658551,50000,50000,18.22658551,1.572990018,52774.71815,0,1.366666667,3.566666667,1.366666667,1.066666667
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,22084,0,2094,46,0,0,0,2094,16927,0.536657675,0,0.050885762,0.001117834,0,0,0,0.050885762,0.411338728,1,0,0,0,0,166.5667327,4,7.976965548,166.5667327,50000,1705.695421,50000,50000,1705.695421,50000,52564.30567,1,2.816666667,3.916666667,2.683333333,3.65
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,3322,0,13841,0,0,0,0,13841,9036,0.126798733,0,0.528302607,0,0,0,0,0.528302607,0.34489866,1,0,0,0,0,101.9772546,3,1001.5,101.9772546,50000,144.103726,50000,50000,144.103726,50000,55710.70113,1,2.84,0.22,3.18,1.9
1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,6901,5628,12529,10659,10659,0.203888085,0.166277661,0.370165746,0.314917127,0.314917127,2325,0,494,2292,0,9148,2985,494,16603,0.068691465,0,0.01459509,0.067716489,0,0.270275061,0.088190977,0.01459509,0.490530919,1,0,0,0,0,152.6801557,6,41.67885208,152.6801557,50000,731.9239643,50000,223.2417629,731.9239643,152.6801557,56938.53646,1,3.44,3.18,2.7,2.88
1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,6901,13668,20569,17499,17499,0.124192416,0.245973329,0.370165746,0.314917127,0.314917127,32469,0,3733,3940,2572,0,92,6305,14933,0.562340879,0,0.064653007,0.068238106,0.044545281,0,0.001593377,0.109198289,0.258629349,1,0,0,0,0,56.01791981,6,0,56.01791981,50000,62.5523056,63.79275027,50000,62.5523056,97.59916723,53593.03395,2,0.35,3.616666667,-1.116666667,0.866666667
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,186,0,19919,0,0,2574,0,19919,18472,0.004519939,0,0.48404656,0,0,0.06255012,0,0.48404656,0.448883381,0,0,1,0,0,667.2005723,4,15.38297462,1548.111843,50000,667.2005723,50000,528.6133232,667.2005723,50000,53061.57012,2,4,3.125,2.5,3.325
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,40016,0,0,1042,68,0,0,68,25,0.972418653,0,0,0.025321377,0.001652451,0,0,0.001652451,0.000607519,1,0,0,0,0,15.35754309,4,0,15.35754309,50000,50000,48.16853208,50000,48.16853208,50000,56755.9642,0,-1.883333333,2.65,-0.466666667,-0.766666667
