NO,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ViewContent,ViewAccess,Privacy,OverallRating,RAND
431,1,9.600000954,9.600000954,3.920459157,15.68183663,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,10326,0,4522,4740,0,31,3421,4522,18111,0.250929504,0,0.109887974,0.115185536,0,0.000753323,0.083132852,0.109887974,0.440110811,0,0,0,1,0,23.09527277,6,2.145730329,25.39423072,50000,47.29851563,50000,30.70546987,47.29851563,23.09527277,53486.06117,1,2.925,3.6,1.525,2.95,0.919367807
432,2,6.600000298,3.300000149,8.130344396,20.32586099,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,5958,0,3702,3725,0,9,2101,3702,12885,0.209936575,0,0.130443975,0.131254405,0,0.000317125,0.074031008,0.130443975,0.454016913,0,0,0,1,0,22.93151378,5,2.145730329,25.39423072,50000,46.98792553,50000,30.70546987,46.98792553,22.93151378,55394.50437,1,2.46,1.12,0.5,1.82,0.306953615
433,3,5.760000315,1.920000105,12.50512484,20.84187473,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,8060,0,2573,2894,0,26,3196,2573,7868,0.327416013,0,0.104521266,0.117561035,0,0.001056181,0.12982898,0.104521266,0.319616525,0,0,0,1,0,23.06708527,6,2.145730329,25.40473289,50000,47.58112114,50000,30.70546987,47.58112114,23.06708527,53062.14565,1,3.22,1.58,0.56,2.74,0.471842255
434,1,13.44000098,13.44000098,3.9,15.6,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,10326,0,4522,5733,0,15492,3555,4522,18111,0.178839259,0,0.078317948,0.09929164,0,0.268310847,0.061570169,0.078317948,0.313670136,0,0,0,1,0,23.07529847,6,2.145730329,25.39423072,50000,47.29851563,50000,14.05916722,47.29851563,23.07529847,53486.06117,1,4.25,4.2,-0.925,2.95,0.970460216
435,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,2179,0,4522,4665,0,9206,785,4522,12490,0.064377936,0,0.133601205,0.1378261,0,0.271988655,0.023192602,0.133601205,0.369013502,0,0,0,1,0,24.53917212,6,2.145730329,69.26522527,50000,47.29851563,50000,14.07664132,47.29851563,24.53917212,56697.26626,1,4.12,3,0.5,2.52,0.984887618
436,3,10.08000007,3.360000024,12.25703297,24.51406593,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7924,0,3185,4459,0,11544,2747,3185,13400,0.183175755,0,0.073626297,0.103076816,0,0.266857764,0.063501237,0.073626297,0.30976213,0,0,0,1,0,22.98212185,6,2.145730329,25.39423072,50000,47.37520328,50000,14.052312,47.37520328,22.98212185,54653.97745,1,2.266666667,1.966666667,-0.566666667,1.166666667,0.762603823
437,1,6.080000396,6.080000396,3.925875698,19.62937849,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,3834,0,4522,3212,0,0,1118,4522,13513,0.146341463,0,0.172602008,0.122600099,0,0,0.042673384,0.172602008,0.515783045,0,0,0,1,0,23.28458595,5,2.145730329,25.39423072,50000,47.29851563,50000,50000,47.29851563,23.28458595,56346.98163,1,2.56,0.46,2.18,1.78,0.082523536
438,2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,5338,0,4006,4646,0,10705,1905,4006,13220,0.13405324,0,0.100602712,0.116675038,0,0.268834756,0.047840281,0.100602712,0.331993973,0,0,0,1,0,22.88682286,6,2.145730329,25.39423072,50000,47.10827433,50000,14.06177802,47.10827433,22.88682286,55805.39848,1,3.7,2.96,-1.34,2.68,0.602016388
439,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,6774,0,3511,2283,0,8461,1904,3511,11147,0.198767606,0,0.1030223,0.066989437,0,0.248268779,0.055868545,0.1030223,0.327083333,0,0,0,1,0,22.97808991,6,2.145730329,25.39423072,50000,46.9086883,50000,16.1901728,46.9086883,22.97808991,55082.69926,1,3.02,1.86,-0.54,1.86,0.43699843
440,1,4.159999909,4.159999909,3.902883549,19.51441775,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,2973,0,4522,3212,0,0,1118,4522,6067,0.166163649,0,0.252738654,0.179521574,0,0,0.062486027,0.252738654,0.339090096,0,0,0,1,0,23.28458595,5,2.145730329,25.39423072,50000,47.29851563,50000,50000,47.29851563,23.28458595,57313.18858,1,1.36,-0.14,1.04,1.12,0.580396639
441,1,9.600000954,9.600000954,3.920459157,23.52275494,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,18855,787,4079,775,2132,0,209,6211,14314,0.458190566,0.019124687,0.099122743,0.018833078,0.051809191,0,0.005078856,0.150931934,0.347840879,0,1,0,0,0,20.3139181,7,0.234022452,61.0184034,20.3139181,49.56461958,108.6929301,50000,49.56461958,72.77933944,53123.5005,2,1.333333333,3.416666667,2.9,2.65,0.369011625
442,2,6.600000298,3.300000149,8.130344396,12.19551659,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,13329,622,2823,541,1653,0,175,4476,9237,0.469661734,0.021916843,0.099471459,0.01906272,0.058245243,0,0.006166314,0.157716702,0.325475687,0,1,0,0,0,20.30314041,7,0.234022452,68.73499105,20.30314041,49.80842236,109.6049637,50000,49.80842236,76.42856387,55069.22496,2,0.733333333,0.766666667,0.433333333,1,0.120187987
443,3,5.760000315,1.920000105,12.50512484,20.84187473,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,11295,787,3010,632,1539,0,146,4549,7208,0.458829264,0.031969777,0.122273226,0.025673315,0.062517772,0,0.005930861,0.184790998,0.292805785,0,1,0,0,0,20.3139181,7,0.234022452,59.45214061,20.3139181,48.7071395,110.6329187,50000,48.7071395,70.28643218,53013.69584,2,0.88,0.82,2.28,1.44,0.300929877
444,1,13.44000098,13.44000098,3.9,15.6,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,18979,1085,4478,1298,15822,0,1763,20300,14314,0.328703303,0.018791458,0.077555898,0.022480472,0.274026221,0,0.030533955,0.35158212,0.247908693,0,1,0,0,0,20.33410855,7,0.234022452,60.86026971,20.33410855,48.89106629,24.11678466,50000,24.11678466,43.37688858,53123.5005,2,0.825,1.325,-2.275,-0.35,0.408347536
445,1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,11198,0,2545,520,9950,0,1410,12495,8224,0.330841729,0,0.075191302,0.015363252,0.293969923,0,0.041658049,0.369161226,0.242975744,0,0,0,1,0,46.16375897,6,0.234022452,75.90339824,50000,54.34954378,24.16752114,50000,24.16752114,46.16375897,56919.65017,2,-0.266666667,1.5,-1.9,-0.683333333,0.199686394
446,3,10.08000007,3.360000024,12.25703297,12.25703297,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,13496,1036,3583,884,12066,0,1435,15649,10759,0.311981322,0.023948774,0.082826695,0.020435054,0.278924617,0,0.033172288,0.361751312,0.248711251,0,1,0,0,0,20.33145262,7,0.234022452,64.83492875,20.33145262,48.31144118,24.19397364,50000,24.19397364,42.93337006,54301.01231,2,-2.366666667,3.333333333,-2.5,-2.433333333,0.70561899
447,1,6.080000396,6.080000396,3.925875698,19.62937849,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,12967,0,2527,366,1185,0,35,3712,9119,0.494942555,0,0.096454063,0.013969999,0.045230734,0,0.001335929,0.141684797,0.34806672,0,0,1,0,0,52.40142701,6,0.234022452,72.89428102,50000,52.40142701,127.3690001,50000,52.40142701,160.8949936,56397.85408,2,-0.68,1.18,0.32,-0.18,0.526129192
448,2,9.240000009,4.620000005,8.04005597,16.08011194,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,13488,170,3138,635,11385,0,1573,14523,9431,0.338724259,0.004269211,0.078804621,0.01594676,0.285911602,0,0.039502762,0.364716223,0.236840784,0,1,0,0,0,20.86320395,7,0.234022452,69.78934668,20.86320395,49.97353935,24.16317109,50000,24.16317109,43.11513172,55575.85121,2,-0.1,0.475,-2.55,-0.375,0.697541929
449,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,13082,894,2391,386,7771,0,1271,10162,8285,0.383861502,0.026232394,0.070158451,0.011326291,0.2280223,0,0.037294601,0.298180751,0.24310446,0,1,0,0,0,20.32263747,7,0.234022452,65.66863098,20.32263747,48.49497039,29.90128671,50000,29.90128671,42.71216029,54489.20132,2,-0.06,1.64,-2.58,-0.54,0.589446037
450,1,4.159999909,4.159999909,3.902883549,23.41730129,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,10052,0,2527,366,1185,0,35,3712,3727,0.561815336,0,0.141236307,0.02045607,0.066230718,0,0.001956182,0.207467024,0.208305388,0,0,1,0,0,52.40142701,6,0.234022452,74.51842082,50000,52.40142701,127.3690001,50000,52.40142701,160.8949936,57389.15225,2,1.916666667,1.233333333,1.6,1.5,0.600492664
451,1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,1154,0,8765,1258,11456,527,0,20221,17991,0.028043061,0,0.212996039,0.030570339,0.278389347,0.012806493,0,0.491385386,0.437194722,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,95.10138234,29.59927446,1480.876555,29.59927446,50000,52724.65275,2,3.22,1.92,-0.26,1.54,0.283323509
452,2,6.600000298,3.300000149,8.130344396,24.39103319,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,909,0,5710,997,8168,502,0,13878,12094,0.032029598,0,0.201198027,0.035130374,0.287808316,0.017688513,0,0.489006342,0.426145173,1,0,0,0,0,66.63692262,6,1.443639414,66.63692262,50000,97.15814409,29.12877266,1464.131643,29.12877266,50000,54777.00486,2,3.833333333,1.466666667,0.883333333,3.116666667,0.007139738
453,3,5.760000315,1.920000105,12.50512484,16.67349978,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,700,0,6303,751,8607,527,0,14910,7729,0.028435634,0,0.256042572,0.030507373,0.34963643,0.02140797,0,0.605679002,0.313970021,1,0,0,0,0,67.14901056,6,1.443639414,67.14901056,50000,94.44892565,29.82177653,1480.876555,29.82177653,50000,52843.87415,2,2.9,1.025,0.3,1.55,0.0493664
454,1,13.44000098,13.44000098,3.9,15.6,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,1154,0,8765,2593,26709,527,0,35474,17991,0.019986491,0,0.151803807,0.044908987,0.462581617,0.00912728,0,0.614385424,0.311591818,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,95.10138234,6.58150573,1480.876555,6.58150573,50000,52724.65275,2,3.275,3.7,1.85,3.575,0.764316078
455,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,1154,0,5336,1914,15832,24,0,21168,9587,0.034094602,0,0.157650604,0.056548586,0.467751943,0.000709073,0,0.625402547,0.283245192,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,102.8576823,6.628888925,1986.758644,6.628888925,50000,56478.54604,2,2.32,2.88,-0.78,1.68,0.008036716
456,3,10.08000007,3.360000024,12.25703297,24.51406593,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,782,0,6152,1890,20509,527,0,26661,13399,0.018077163,0,0.142213181,0.04369033,0.474097876,0.012182436,0,0.616311057,0.309739014,1,0,0,0,0,66.89341132,6,1.443639414,66.89341132,50000,96.20514375,6.634919521,1480.876555,6.634919521,50000,53888.47571,2,3.75,2.783333333,1.816666667,2.666666667,0.980875158
457,1,6.080000396,6.080000396,3.925875698,19.62937849,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,1154,0,5840,855,6998,186,0,12838,11166,0.044047483,0,0.222909271,0.032634833,0.267109432,0.007099508,0,0.490018703,0.426199473,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,100.5552329,39.30161659,1741.363423,39.30161659,50000,55948.47644,2,2.36,2.88,1.36,2.18,0.1562528
458,2,9.240000009,4.620000005,8.04005597,24.12016791,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,1029,0,5837,2051,18658,394,0,24495,11851,0.025841286,0,0.146584631,0.051506781,0.468558513,0.009894525,0,0.615143144,0.297614264,1,0,0,0,0,66.67955618,6,1.443639414,66.67955618,50000,97.98893263,6.621556096,1529.588011,6.621556096,50000,55248.98119,2,4.033333333,4.416666667,1.366666667,3.05,0.916897667
459,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,852,0,6271,1762,14263,527,0,20534,10405,0.025,0,0.184008216,0.051701878,0.418515258,0.015463615,0,0.602523474,0.305311033,1,0,0,0,0,66.61772876,6,1.443639414,66.61772876,50000,96.27305397,7.869343249,1480.876555,7.869343249,50000,54273.15112,2,3.8,2.02,2.32,2.78,0.407090895
460,1,4.159999909,4.159999909,3.902883549,23.41730129,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,1154,0,5398,855,6998,186,0,12396,3301,0.0644981,0,0.301699083,0.04778672,0.391124525,0.010395708,0,0.692823608,0.184495864,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,100.979588,39.30161659,1741.363423,39.30161659,50000,56905.05169,2,3.3,2.116666667,1.766666667,2.083333333,0.683326438
461,1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,17548,0,21229,0,684,0,563,21913,1127,0.426429491,0,0.515880538,0,0.01662171,0,0.01368132,0.532502248,0.027386941,0,0,1,0,0,10.22207758,5,4.180874825,32.85908676,50000,10.22207758,34.16820126,50000,10.22207758,25.00054797,51059.21728,0,0.58,2.18,-1.3,0.92,0.466945894
462,2,6.600000298,3.300000149,8.130344396,16.26068879,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,13137,0,13938,0,486,0,548,14424,271,0.462896406,0,0.491120507,0,0.017124736,0,0.019309373,0.508245243,0.009548978,0,0,1,0,0,14.8887911,5,4.180874825,32.85570628,50000,14.8887911,34.1644661,50000,14.8887911,25.00054797,53996.67948,0,0.825,0.4,-0.875,0.2,0.285489134
463,3,5.760000315,1.920000105,12.50512484,20.84187473,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,9138,0,14075,0,515,0,287,14590,602,0.37120689,0,0.571759353,0,0.020920502,0,0.01165861,0.592679855,0.024454645,0,0,1,0,0,9.92120235,5,4.180874825,32.88144147,50000,9.92120235,34.18867645,50000,9.92120235,25.00054797,51578.63758,0,3.04,1.4,0.32,1.6,0.663123174
464,1,13.44000098,13.44000098,3.9,11.7,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,17548,0,22660,0,15716,0,688,38376,1127,0.303919361,0,0.392455706,0,0.272190374,0,0.01191569,0.66464608,0.019518869,0,0,1,0,0,9.528542926,5,4.180874825,32.85908676,50000,9.528542926,15.67938334,50000,9.528542926,25.00054797,51059.21728,0,2.8,5,-1.433333333,2.4,0.93683811
465,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,11298,0,11829,0,9777,0,688,21606,255,0.333796201,0,0.349484445,0,0.288858688,0,0.020326765,0.638343132,0.007533903,0,0,1,0,0,17.2696436,5,4.180874825,32.82976109,50000,17.2696436,15.71200799,50000,15.71200799,25.00054797,55119.45474,0,1.88,2,-1.62,0.78,0.396634451
466,3,10.08000007,3.360000024,12.25703297,16.34271062,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,14076,0,16068,0,12381,0,429,28449,305,0.325388936,0,0.371437158,0,0.286206339,0,0.009917011,0.657643496,0.007050556,0,0,1,0,0,11.56910691,5,4.180874825,32.84858171,50000,11.56910691,15.70629786,50000,11.56910691,25.00054797,52873.67017,0,3.875,3.225,-0.55,3.1,0.678365353
467,1,6.080000396,6.080000396,3.925875698,23.55525419,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,12911,0,12743,0,0,0,251,12743,294,0.492805069,0,0.48639261,0,0,0,0.009580518,0.48639261,0.011221802,0,0,1,0,0,16.51529138,4,4.180874825,32.83749042,50000,16.51529138,50000,50000,16.51529138,25.00054797,54598.26554,0,-0.416666667,0,-1.983333333,-1.383333333,0.377564995
468,2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,13388,0,13902,0,11572,0,688,25474,270,0.336212958,0,0.349121045,0,0.290607735,0,0.01727775,0.63972878,0.006780512,0,0,1,0,0,15.61242841,5,4.180874825,32.84037486,50000,15.61242841,15.72104193,50000,15.61242841,25.00054797,55117.03115,0,3.04,3.18,-2.28,1.46,0.062580622
469,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,10620,0,14555,0,8760,0,145,23315,0,0.311619718,0,0.427083333,0,0.257042254,0,0.004254695,0.684125587,0,0,0,1,0,0,12.40198003,4,4.180874825,32.87889689,50000,12.40198003,18.04562777,50000,12.40198003,25.00054797,50000,0,2.1,0.92,-0.38,0.74,0.706773328
