NO,Background,WindowType,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ID,ViewContent,ViewAccess,Privacy,OverallRating,RAND
473,48,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6322,0,7870,0,2247,2757,0,10117,5421,0.256814397,0,0.31969777,0,0.091278385,0.111995775,0,0.410976155,0.220213673,0,0,1,0,0,32.25637319,5,1.669704518,175.958691,50000,32.25637319,11.79624225,46.31834761,11.79624225,50000,52304.94488,1,R_ZfnHaumqHXeiOsN,0.4,-0.2,-2.1,0.5,0.627601103
473,48,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6322,0,7870,0,2247,2757,0,10117,5421,0.256814397,0,0.31969777,0,0.091278385,0.111995775,0,0.410976155,0.220213673,0,0,1,0,0,32.25637319,5,1.669704518,175.958691,50000,32.25637319,11.79624225,46.31834761,11.79624225,50000,52304.94488,1,R_XhA2VJEyLyoZSqR,1.7,0.8,1,0.9,0.627290453
473,48,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6322,0,7870,0,2247,2757,0,10117,5421,0.256814397,0,0.31969777,0,0.091278385,0.111995775,0,0.410976155,0.220213673,0,0,1,0,0,32.25637319,5,1.669704518,175.958691,50000,32.25637319,11.79624225,46.31834761,11.79624225,50000,52304.94488,1,R_3Jwm07eUQlRaYAz,2.3,-1.3,1.2,1.4,0.807536811
473,48,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6322,0,7870,0,2247,2757,0,10117,5421,0.256814397,0,0.31969777,0,0.091278385,0.111995775,0,0.410976155,0.220213673,0,0,1,0,0,32.25637319,5,1.669704518,175.958691,50000,32.25637319,11.79624225,46.31834761,11.79624225,50000,52304.94488,1,R_4PdfmyPGVb4fSVz,2.7,2.6,2.3,2.7,0.350642377
474,48,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,9836,0,17413,0,8428,6818,0,25841,15244,0.170352794,0,0.301581254,0,0.145967197,0.118083098,0,0.447548451,0.264015657,0,0,1,0,0,5.84114931,5,1.669704518,126.7357308,50000,5.84114931,5.795493245,29.84836769,5.795493245,50000,52441.25628,1,R_2OT5MCMc1eP79BS,4.2,-0.8,-2.6,1.5,0.442730384
474,48,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,9836,0,17413,0,8428,6818,0,25841,15244,0.170352794,0,0.301581254,0,0.145967197,0.118083098,0,0.447548451,0.264015657,0,0,1,0,0,5.84114931,5,1.669704518,126.7357308,50000,5.84114931,5.795493245,29.84836769,5.795493245,50000,52441.25628,1,R_27y8BRELbrJDgFO,1,3.5,0.5,2,0.445233118
474,48,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,9836,0,17413,0,8428,6818,0,25841,15244,0.170352794,0,0.301581254,0,0.145967197,0.118083098,0,0.447548451,0.264015657,0,0,1,0,0,5.84114931,5,1.669704518,126.7357308,50000,5.84114931,5.795493245,29.84836769,5.795493245,50000,52441.25628,1,R_80TSrzoUhMLQzm1,4.8,2.8,-2,2.7,0.266494932
474,48,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,9836,0,17413,0,8428,6818,0,25841,15244,0.170352794,0,0.301581254,0,0.145967197,0.118083098,0,0.447548451,0.264015657,0,0,1,0,0,5.84114931,5,1.669704518,126.7357308,50000,5.84114931,5.795493245,29.84836769,5.795493245,50000,52441.25628,1,R_x9oZI8dRmZylm5b,4.3,2.6,2.5,3.1,0.68572009
474,48,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,9836,0,17413,0,8428,6818,0,25841,15244,0.170352794,0,0.301581254,0,0.145967197,0.118083098,0,0.447548451,0.264015657,0,0,1,0,0,5.84114931,5,1.669704518,126.7357308,50000,5.84114931,5.795493245,29.84836769,5.795493245,50000,52441.25628,1,R_1jHecYHPvxJRNxx,5,4.5,-2.7,4,0.7057188
475,48,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,R_2TzyhECPEq2uPWZ,1.8,1.9,1.9,1.4,0.511779307
475,48,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,R_333IM7rlSBZOL4x,1.6,1.5,0.2,1.7,0.669301941
475,48,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,R_22mnZbOkpZdwfPc,2.3,3.4,-3,2.1,0.210135012
475,48,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,R_3G3qhkUZp8k4BGM,3,2.5,2,2.5,0.609062864
475,48,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,R_1luEWzpS5rFSOeK,4,4,3,4,0.42886197
475,48,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,R_3qORPWcieUBTPs3,4.2,4.2,4.2,4.2,0.106402972
476,48,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7530,0,13476,0,6257,5194,0,19733,10802,0.174067824,0,0.31151899,0,0.144640422,0.1200675,0,0.456159412,0.249705264,0,0,1,0,0,5.859406056,5,1.669704518,142.4339336,50000,5.859406056,5.789774194,30.83633187,5.789774194,50000,53781.46438,1,R_XhA2VJEyLyoZSqR,2.1,1.7,0.7,1.8,0.034812916
476,48,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7530,0,13476,0,6257,5194,0,19733,10802,0.174067824,0,0.31151899,0,0.144640422,0.1200675,0,0.456159412,0.249705264,0,0,1,0,0,5.859406056,5,1.669704518,142.4339336,50000,5.859406056,5.789774194,30.83633187,5.789774194,50000,53781.46438,1,R_2A0eGnKJ5bQA3q0,2.5,1,1.4,2.5,0.689599608
476,48,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7530,0,13476,0,6257,5194,0,19733,10802,0.174067824,0,0.31151899,0,0.144640422,0.1200675,0,0.456159412,0.249705264,0,0,1,0,0,5.859406056,5,1.669704518,142.4339336,50000,5.859406056,5.789774194,30.83633187,5.789774194,50000,53781.46438,1,R_so5lPiCrViTY49z,4.3,3.3,4.2,3.8,0.238645323
476,48,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7530,0,13476,0,6257,5194,0,19733,10802,0.174067824,0,0.31151899,0,0.144640422,0.1200675,0,0.456159412,0.249705264,0,0,1,0,0,5.859406056,5,1.669704518,142.4339336,50000,5.859406056,5.789774194,30.83633187,5.789774194,50000,53781.46438,1,R_3s5NfHGKbZZaMho,5,5,1.6,4,0.938501722
477,48,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,R_2fAI1MBkWzrHMo2,-0.7,0.8,2.7,0.8,0.344613212
477,48,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,R_2SeKJw4eXx3NeDo,-1,3,3,1,0.459696165
477,48,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,R_333IM7rlSBZOL4x,1.4,1.3,0.3,1.3,0.653568361
477,48,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,R_3CDEdzxRZOjUbee,3.8,1.1,-1.4,2.2,0.772404356
477,48,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,R_r8gXkY5k3fT1TGx,3.3,3.3,-2.3,2.8,0.905554935
477,48,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,R_2Y3W8EjNa5AAuoc,5,2.4,2.3,3.8,0.35450756
478,48,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7521,0,12221,0,5184,4705,0,17405,10189,0.188874937,0,0.306906077,0,0.130185836,0.118156705,0,0.437091914,0.255876444,0,0,1,0,0,5.871358865,5,1.669704518,110.5880512,50000,5.871358865,5.78036722,31.51650259,5.78036722,50000,55072.13098,1,R_1M6CLV7Cer16mVt,2,5,-1.2,1.5,0.646017805
478,48,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7521,0,12221,0,5184,4705,0,17405,10189,0.188874937,0,0.306906077,0,0.130185836,0.118156705,0,0.437091914,0.255876444,0,0,1,0,0,5.871358865,5,1.669704518,110.5880512,50000,5.871358865,5.78036722,31.51650259,5.78036722,50000,55072.13098,1,R_XhA2VJEyLyoZSqR,1.7,1.2,-1.3,2.3,0.979297986
478,48,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7521,0,12221,0,5184,4705,0,17405,10189,0.188874937,0,0.306906077,0,0.130185836,0.118156705,0,0.437091914,0.255876444,0,0,1,0,0,5.871358865,5,1.669704518,110.5880512,50000,5.871358865,5.78036722,31.51650259,5.78036722,50000,55072.13098,1,R_1FD7drEA3u97cl0,2,3,-1.5,2.4,0.522417881
478,48,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7521,0,12221,0,5184,4705,0,17405,10189,0.188874937,0,0.306906077,0,0.130185836,0.118156705,0,0.437091914,0.255876444,0,0,1,0,0,5.871358865,5,1.669704518,110.5880512,50000,5.871358865,5.78036722,31.51650259,5.78036722,50000,55072.13098,1,R_3oBfC9HbvBkpzEW,4.1,1.8,-1.8,2.4,0.004470756
479,48,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,7745,0,11558,0,3506,3466,0,15064,7805,0.22725939,0,0.339143192,0,0.102875587,0.101701878,0,0.442018779,0.229019953,0,0,1,0,0,5.886225651,5,1.669704518,125.7286885,50000,5.886225651,6.412438841,28.85543657,5.886225651,50000,54260.3139,1,R_31nFoR7uwkZEBRs,2,2,2,2,0.651035126
479,48,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,7745,0,11558,0,3506,3466,0,15064,7805,0.22725939,0,0.339143192,0,0.102875587,0.101701878,0,0.442018779,0.229019953,0,0,1,0,0,5.886225651,5,1.669704518,125.7286885,50000,5.886225651,6.412438841,28.85543657,5.886225651,50000,54260.3139,1,R_1luEWzpS5rFSOeK,3.5,3,5,3,0.747878327
479,48,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,7745,0,11558,0,3506,3466,0,15064,7805,0.22725939,0,0.339143192,0,0.102875587,0.101701878,0,0.442018779,0.229019953,0,0,1,0,0,5.886225651,5,1.669704518,125.7286885,50000,5.886225651,6.412438841,28.85543657,5.886225651,50000,54260.3139,1,R_2uUKzRLSMAhHbDQ,4.2,4.6,4.3,4.2,0.346045149
480,48,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,7469,0,6147,0,1192,1375,0,7339,1709,0.417449139,0,0.343561368,0,0.066621954,0.076849989,0,0.410183322,0.09551755,0,0,1,0,0,51.33829185,5,1.669704518,110.0978234,50000,51.33829185,13.34367689,52.63626878,13.34367689,50000,56875.49588,1,R_ZfnHaumqHXeiOsN,0.6,-1.8,0.7,-0.6,0.621202723
480,48,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,7469,0,6147,0,1192,1375,0,7339,1709,0.417449139,0,0.343561368,0,0.066621954,0.076849989,0,0.410183322,0.09551755,0,0,1,0,0,51.33829185,5,1.669704518,110.0978234,50000,51.33829185,13.34367689,52.63626878,13.34367689,50000,56875.49588,1,R_2A0eGnKJ5bQA3q0,2.2,1,1,1.1,0.6612902
480,48,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,7469,0,6147,0,1192,1375,0,7339,1709,0.417449139,0,0.343561368,0,0.066621954,0.076849989,0,0.410183322,0.09551755,0,0,1,0,0,51.33829185,5,1.669704518,110.0978234,50000,51.33829185,13.34367689,52.63626878,13.34367689,50000,56875.49588,1,R_2YtYTRBCWfNDJm5,3,3.1,3.1,3.1,0.311133437
480,48,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,7469,0,6147,0,1192,1375,0,7339,1709,0.417449139,0,0.343561368,0,0.066621954,0.076849989,0,0.410183322,0.09551755,0,0,1,0,0,51.33829185,5,1.669704518,110.0978234,50000,51.33829185,13.34367689,52.63626878,13.34367689,50000,56875.49588,1,R_2uUKzRLSMAhHbDQ,3.9,4,2.9,3.5,0.341850819
480,48,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,7469,0,6147,0,1192,1375,0,7339,1709,0.417449139,0,0.343561368,0,0.066621954,0.076849989,0,0.410183322,0.09551755,0,0,1,0,0,51.33829185,5,1.669704518,110.0978234,50000,51.33829185,13.34367689,52.63626878,13.34367689,50000,56875.49588,1,R_2ahitD9T1mAp5zB,4.4,4.9,5,5,0.586290677
